image,class
/home/dmitr/dev/fungi/data/DF20M/2238124958-6415.JPG, 165
/home/dmitr/dev/fungi/data/DF20M/2238574378-36266.JPG, 49
/home/dmitr/dev/fungi/data/DF20M/2238510161-246737.JPG, 32
/home/dmitr/dev/fungi/data/DF20M/2238502532-320752.JPG, 15
/home/dmitr/dev/fungi/data/DF20M/2382321472-340473.JPG, 130
/home/dmitr/dev/fungi/data/DF20M/2237941850-151925.JPG, 163
/home/dmitr/dev/fungi/data/DF20M/2238557571-255371.JPG, 129
/home/dmitr/dev/fungi/data/DF20M/2413149817-341664.JPG, 96
/home/dmitr/dev/fungi/data/DF20M/2351007938-42534.JPG, 92
/home/dmitr/dev/fungi/data/DF20M/2964208339-144606.JPG, 162
/home/dmitr/dev/fungi/data/DF20M/2238159733-8250.JPG, 5
/home/dmitr/dev/fungi/data/DF20M/2238456019-91550.JPG, 115
/home/dmitr/dev/fungi/data/DF20M/2856928335-210267.JPG, 16
/home/dmitr/dev/fungi/data/DF20M/2901938343-69580.JPG, 48
/home/dmitr/dev/fungi/data/DF20M/2238329331-234163.JPG, 85
/home/dmitr/dev/fungi/data/DF20M/2868488395-213986.JPG, 128
/home/dmitr/dev/fungi/data/DF20M/2898634435-217224.JPG, 7
/home/dmitr/dev/fungi/data/DF20M/2417206780-192739.JPG, 44
/home/dmitr/dev/fungi/data/DF20M/2238582306-260661.JPG, 56
/home/dmitr/dev/fungi/data/DF20M/2238146812-305183.JPG, 5
/home/dmitr/dev/fungi/data/DF20M/2238219740-159341.JPG, 37
/home/dmitr/dev/fungi/data/DF20M/2986444375-221388.JPG, 162
/home/dmitr/dev/fungi/data/DF20M/2238159833-8259.JPG, 75
/home/dmitr/dev/fungi/data/DF20M/2238216959-84997.JPG, 37
/home/dmitr/dev/fungi/data/DF20M/2238563270-182646.JPG, 6
/home/dmitr/dev/fungi/data/DF20M/2238189208-9427.JPG, 36
/home/dmitr/dev/fungi/data/DF20M/2238473064-92900.JPG, 179
/home/dmitr/dev/fungi/data/DF20M/2883259432-365275.JPG, 116
/home/dmitr/dev/fungi/data/DF20M/2238563691-256624.JPG, 13
/home/dmitr/dev/fungi/data/DF20M/2901950497-368612.JPG, 27
/home/dmitr/dev/fungi/data/DF20M/2821592346-283246.JPG, 27
/home/dmitr/dev/fungi/data/DF20M/2237941372-301339.JPG, 100
/home/dmitr/dev/fungi/data/DF20M/2238197044-84054.JPG, 9
/home/dmitr/dev/fungi/data/DF20M/2238295014-85805.JPG, 8
/home/dmitr/dev/fungi/data/DF20M/2238588275-187570.JPG, 56
/home/dmitr/dev/fungi/data/DF20M/2238123502-303901.JPG, 8
/home/dmitr/dev/fungi/data/DF20M/2237967771-227459.JPG, 78
/home/dmitr/dev/fungi/data/DF20M/2238509248-24430.JPG, 94
/home/dmitr/dev/fungi/data/DF20M/2868485354-139467.JPG, 112
/home/dmitr/dev/fungi/data/DF20M/2238212416-232856.JPG, 73
/home/dmitr/dev/fungi/data/DF20M/2424123360-194150.JPG, 118
/home/dmitr/dev/fungi/data/DF20M/2238559324-107742.JPG, 132
/home/dmitr/dev/fungi/data/DF20M/2238348490-161004.JPG, 176
/home/dmitr/dev/fungi/data/DF20M/2430665026-270486.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2238454352-315054.JPG, 89
/home/dmitr/dev/fungi/data/DF20M/2862702376-286505.JPG, 152
/home/dmitr/dev/fungi/data/DF20M/2238563634-108645.JPG, 30
/home/dmitr/dev/fungi/data/DF20M/2237943329-78234.JPG, 44
/home/dmitr/dev/fungi/data/DF20M/2238452093-17187.JPG, 0
/home/dmitr/dev/fungi/data/DF20M/2238454608-17301.JPG, 50
/home/dmitr/dev/fungi/data/DF20M/2427873037-344897.JPG, 31
/home/dmitr/dev/fungi/data/DF20M/2237920751-225614.JPG, 133
/home/dmitr/dev/fungi/data/DF20M/2238522632-323983.JPG, 47
/home/dmitr/dev/fungi/data/DF20M/2238563769-108682.JPG, 70
/home/dmitr/dev/fungi/data/DF20M/2446758270-197393.JPG, 102
/home/dmitr/dev/fungi/data/DF20M/2351007176-264941.JPG, 68
/home/dmitr/dev/fungi/data/DF20M/2237953595-152402.JPG, 2
/home/dmitr/dev/fungi/data/DF20M/2898626361-291624.JPG, 158
/home/dmitr/dev/fungi/data/DF20M/2238318996-234025.JPG, 130
/home/dmitr/dev/fungi/data/DF20M/2868472315-212998.JPG, 108
/home/dmitr/dev/fungi/data/DF20M/2238555106-254842.JPG, 170
/home/dmitr/dev/fungi/data/DF20M/2238562221-256345.JPG, 170
/home/dmitr/dev/fungi/data/DF20M/2238219608-10927.JPG, 12
/home/dmitr/dev/fungi/data/DF20M/2238476235-167464.JPG, 167
/home/dmitr/dev/fungi/data/DF20M/2238443489-90916.JPG, 2
/home/dmitr/dev/fungi/data/DF20M/2238460894-91775.JPG, 31
/home/dmitr/dev/fungi/data/DF20M/2238219740-159341.JPG, 37
/home/dmitr/dev/fungi/data/DF20M/2238172521-231050.JPG, 96
/home/dmitr/dev/fungi/data/DF20M/2238547786-253202.JPG, 75
/home/dmitr/dev/fungi/data/DF20M/2521519269-126819.JPG, 100
/home/dmitr/dev/fungi/data/DF20M/2238555262-330309.JPG, 82
/home/dmitr/dev/fungi/data/DF20M/2238309333-11554.JPG, 138
/home/dmitr/dev/fungi/data/DF20M/2446759553-49199.JPG, 121
/home/dmitr/dev/fungi/data/DF20M/2238197279-84069.JPG, 17
/home/dmitr/dev/fungi/data/DF20M/2351007313-42426.JPG, 69
/home/dmitr/dev/fungi/data/DF20M/2984622311-295753.JPG, 42
/home/dmitr/dev/fungi/data/DF20M/2862691415-211391.JPG, 151
/home/dmitr/dev/fungi/data/DF20M/2269197931-263205.JPG, 16
/home/dmitr/dev/fungi/data/DF20M/2238184579-83458.JPG, 98
/home/dmitr/dev/fungi/data/DF20M/2989733360-222204.JPG, 1
/home/dmitr/dev/fungi/data/DF20M/2238572967-333721.JPG, 162
/home/dmitr/dev/fungi/data/DF20M/2825702344-134827.JPG, 23
/home/dmitr/dev/fungi/data/DF20M/2237961628-4703.JPG, 79
/home/dmitr/dev/fungi/data/DF20M/2269197652-338315.JPG, 136
/home/dmitr/dev/fungi/data/DF20M/2417207276-266925.JPG, 172
/home/dmitr/dev/fungi/data/DF20M/2238342814-86561.JPG, 24
/home/dmitr/dev/fungi/data/DF20M/2238185511-231622.JPG, 52
/home/dmitr/dev/fungi/data/DF20M/2558871991-276607.JPG, 103
/home/dmitr/dev/fungi/data/DF20M/2238472093-18567.JPG, 82
/home/dmitr/dev/fungi/data/DF20M/2238181620-157258.JPG, 122
/home/dmitr/dev/fungi/data/DF20M/2238095982-303664.JPG, 101
/home/dmitr/dev/fungi/data/DF20M/2238219003-10884.JPG, 109
/home/dmitr/dev/fungi/data/DF20M/2238472508-18641.JPG, 101
/home/dmitr/dev/fungi/data/DF20M/2898629411-291797.JPG, 134
/home/dmitr/dev/fungi/data/DF20M/2430667317-346394.JPG, 102
/home/dmitr/dev/fungi/data/DF20M/2804900311-281708.JPG, 87
/home/dmitr/dev/fungi/data/DF20M/2421821532-342448.JPG, 19
/home/dmitr/dev/fungi/data/DF20M/2862689329-136986.JPG, 30
/home/dmitr/dev/fungi/data/DF20M/2251780941-262734.JPG, 3
/home/dmitr/dev/fungi/data/DF20M/2238554330-180837.JPG, 12
/home/dmitr/dev/fungi/data/DF20M/2238214321-232971.JPG, 27
/home/dmitr/dev/fungi/data/DF20M/2238569826-257742.JPG, 35
/home/dmitr/dev/fungi/data/DF20M/2238121491-228629.JPG, 36
/home/dmitr/dev/fungi/data/DF20M/2238482871-242422.JPG, 138
/home/dmitr/dev/fungi/data/DF20M/2821599319-134548.JPG, 32
/home/dmitr/dev/fungi/data/DF20M/2238381898-14102.JPG, 118
/home/dmitr/dev/fungi/data/DF20M/2238569681-257720.JPG, 156
/home/dmitr/dev/fungi/data/DF20M/2238561253-33805.JPG, 172
/home/dmitr/dev/fungi/data/DF20M/2238577796-259517.JPG, 157
/home/dmitr/dev/fungi/data/DF20M/2238502966-245488.JPG, 75
/home/dmitr/dev/fungi/data/DF20M/2238551201-254073.JPG, 13
/home/dmitr/dev/fungi/data/DF20M/2269197425-188892.JPG, 138
/home/dmitr/dev/fungi/data/DF20M/2417206481-266762.JPG, 78
/home/dmitr/dev/fungi/data/DF20M/2238417373-15554.JPG, 71
/home/dmitr/dev/fungi/data/DF20M/2238555536-254917.JPG, 6
/home/dmitr/dev/fungi/data/DF20M/2238493712-319407.JPG, 136
/home/dmitr/dev/fungi/data/DF20M/2238089216-228360.JPG, 36
/home/dmitr/dev/fungi/data/DF20M/2964213456-294080.JPG, 100
/home/dmitr/dev/fungi/data/DF20M/2575118544-129284.JPG, 1
/home/dmitr/dev/fungi/data/DF20M/2238147393-7634.JPG, 77
/home/dmitr/dev/fungi/data/DF20M/2981246371-295377.JPG, 1
/home/dmitr/dev/fungi/data/DF20M/2816358335-207987.JPG, 81
/home/dmitr/dev/fungi/data/DF20M/2383042132-340850.JPG, 51
/home/dmitr/dev/fungi/data/DF20M/2238508030-172408.JPG, 93
/home/dmitr/dev/fungi/data/DF20M/2238052849-79942.JPG, 93
/home/dmitr/dev/fungi/data/DF20M/2238328560-160047.JPG, 11
/home/dmitr/dev/fungi/data/DF20M/2812990303-59171.JPG, 51
/home/dmitr/dev/fungi/data/DF20M/2238583462-336154.JPG, 53
/home/dmitr/dev/fungi/data/DF20M/2238467122-315747.JPG, 18
/home/dmitr/dev/fungi/data/DF20M/2238161306-230700.JPG, 41
/home/dmitr/dev/fungi/data/DF20M/2238576702-334643.JPG, 102
/home/dmitr/dev/fungi/data/DF20M/2238505911-245922.JPG, 17
/home/dmitr/dev/fungi/data/DF20M/2901946377-368285.JPG, 0
/home/dmitr/dev/fungi/data/DF20M/2446760044-123856.JPG, 119
/home/dmitr/dev/fungi/data/DF20M/2238148163-7699.JPG, 14
/home/dmitr/dev/fungi/data/DF20M/2862700452-361407.JPG, 9
/home/dmitr/dev/fungi/data/DF20M/2856928335-210267.JPG, 16
/home/dmitr/dev/fungi/data/DF20M/2427874750-195948.JPG, 83
/home/dmitr/dev/fungi/data/DF20M/2238562459-108431.JPG, 144
/home/dmitr/dev/fungi/data/DF20M/2238183692-306758.JPG, 44
/home/dmitr/dev/fungi/data/DF20M/2238558803-33290.JPG, 78
/home/dmitr/dev/fungi/data/DF20M/2238214321-232971.JPG, 27
/home/dmitr/dev/fungi/data/DF20M/2351007313-42426.JPG, 69
/home/dmitr/dev/fungi/data/DF20M/2238236403-11158.JPG, 92
/home/dmitr/dev/fungi/data/DF20M/2237963996-227256.JPG, 53
/home/dmitr/dev/fungi/data/DF20M/2446759992-347207.JPG, 87
/home/dmitr/dev/fungi/data/DF20M/2382324343-42840.JPG, 37
/home/dmitr/dev/fungi/data/DF20M/2332527760-190243.JPG, 33
/home/dmitr/dev/fungi/data/DF20M/2238501538-23143.JPG, 56
/home/dmitr/dev/fungi/data/DF20M/2864914346-287366.JPG, 96
/home/dmitr/dev/fungi/data/DF20M/2238519620-174269.JPG, 82
/home/dmitr/dev/fungi/data/DF20M/2238579220-185876.JPG, 156
/home/dmitr/dev/fungi/data/DF20M/2238215349-84888.JPG, 13
/home/dmitr/dev/fungi/data/DF20M/2238564444-108843.JPG, 30
/home/dmitr/dev/fungi/data/DF20M/2238507970-172390.JPG, 75
/home/dmitr/dev/fungi/data/DF20M/2864909414-138165.JPG, 61
/home/dmitr/dev/fungi/data/DF20M/2238562763-34071.JPG, 168
/home/dmitr/dev/fungi/data/DF20M/2238502698-23332.JPG, 10
/home/dmitr/dev/fungi/data/DF20M/2238590765-187748.JPG, 23
/home/dmitr/dev/fungi/data/DF20M/2238429071-238441.JPG, 179
/home/dmitr/dev/fungi/data/DF20M/2964224461-294499.JPG, 58
/home/dmitr/dev/fungi/data/DF20M/2238353317-310545.JPG, 58
/home/dmitr/dev/fungi/data/DF20M/2383043429-117817.JPG, 10
/home/dmitr/dev/fungi/data/DF20M/2816360315-208008.JPG, 13
/home/dmitr/dev/fungi/data/DF20M/2238153704-82297.JPG, 67
/home/dmitr/dev/fungi/data/DF20M/2821596318-60310.JPG, 168
/home/dmitr/dev/fungi/data/DF20M/2818072311-282864.JPG, 27
/home/dmitr/dev/fungi/data/DF20M/2238497928-22526.JPG, 177
/home/dmitr/dev/fungi/data/DF20M/2238503481-245555.JPG, 85
/home/dmitr/dev/fungi/data/DF20M/2868473506-287808.JPG, 78
/home/dmitr/dev/fungi/data/DF20M/2237963845-153119.JPG, 75
/home/dmitr/dev/fungi/data/DF20M/2238516139-99504.JPG, 128
/home/dmitr/dev/fungi/data/DF20M/2981246371-295377.JPG, 1
/home/dmitr/dev/fungi/data/DF20M/2901942450-218034.JPG, 59
/home/dmitr/dev/fungi/data/DF20M/2238269907-309001.JPG, 172
/home/dmitr/dev/fungi/data/DF20M/2238448629-91273.JPG, 3
/home/dmitr/dev/fungi/data/DF20M/2238497394-96404.JPG, 118
/home/dmitr/dev/fungi/data/DF20M/2989731328-74171.JPG, 79
/home/dmitr/dev/fungi/data/DF20M/2273187667-338479.JPG, 80
/home/dmitr/dev/fungi/data/DF20M/2458347312-348930.JPG, 51
/home/dmitr/dev/fungi/data/DF20M/2986408331-296379.JPG, 15
/home/dmitr/dev/fungi/data/DF20M/2874299520-214054.JPG, 115
/home/dmitr/dev/fungi/data/DF20M/2864909466-287174.JPG, 15
/home/dmitr/dev/fungi/data/DF20M/2512876065-200942.JPG, 105
/home/dmitr/dev/fungi/data/DF20M/2413148707-341441.JPG, 61
/home/dmitr/dev/fungi/data/DF20M/2237971438-5191.JPG, 25
/home/dmitr/dev/fungi/data/DF20M/2238547786-253202.JPG, 75
/home/dmitr/dev/fungi/data/DF20M/2237967771-227459.JPG, 78
/home/dmitr/dev/fungi/data/DF20M/2238477753-19262.JPG, 16
/home/dmitr/dev/fungi/data/DF20M/2383043429-117817.JPG, 10
/home/dmitr/dev/fungi/data/DF20M/2238571698-35675.JPG, 90
/home/dmitr/dev/fungi/data/DF20M/2238475312-316735.JPG, 82
/home/dmitr/dev/fungi/data/DF20M/2981245391-295337.JPG, 162
/home/dmitr/dev/fungi/data/DF20M/2238172521-231050.JPG, 96
/home/dmitr/dev/fungi/data/DF20M/2238504252-321042.JPG, 98
/home/dmitr/dev/fungi/data/DF20M/2238468501-240594.JPG, 84
/home/dmitr/dev/fungi/data/DF20M/2238328248-11669.JPG, 109
/home/dmitr/dev/fungi/data/DF20M/2868473503-64835.JPG, 67
/home/dmitr/dev/fungi/data/DF20M/2238524863-26842.JPG, 138
/home/dmitr/dev/fungi/data/DF20M/2238494003-21887.JPG, 18
/home/dmitr/dev/fungi/data/DF20M/2238581247-335704.JPG, 1
/home/dmitr/dev/fungi/data/DF20M/2238197279-84069.JPG, 17
/home/dmitr/dev/fungi/data/DF20M/2238505687-321246.JPG, 132
/home/dmitr/dev/fungi/data/DF20M/2821593305-208749.JPG, 38
/home/dmitr/dev/fungi/data/DF20M/2238495473-22098.JPG, 103
/home/dmitr/dev/fungi/data/DF20M/2883254530-215278.JPG, 16
/home/dmitr/dev/fungi/data/DF20M/2238296308-11479.JPG, 36
/home/dmitr/dev/fungi/data/DF20M/2825698342-358603.JPG, 84
/home/dmitr/dev/fungi/data/DF20M/2413148707-341441.JPG, 61
/home/dmitr/dev/fungi/data/DF20M/2238155216-230421.JPG, 61
/home/dmitr/dev/fungi/data/DF20M/2238479484-93670.JPG, 51
/home/dmitr/dev/fungi/data/DF20M/2237959793-4573.JPG, 69
/home/dmitr/dev/fungi/data/DF20M/2238395203-14711.JPG, 45
/home/dmitr/dev/fungi/data/DF20M/2238326700-159995.JPG, 7
/home/dmitr/dev/fungi/data/DF20M/2238482571-242369.JPG, 103
/home/dmitr/dev/fungi/data/DF20M/2868475302-362917.JPG, 162
/home/dmitr/dev/fungi/data/DF20M/2238489886-243488.JPG, 56
/home/dmitr/dev/fungi/data/DF20M/2238497178-22383.JPG, 18
/home/dmitr/dev/fungi/data/DF20M/2981238456-295031.JPG, 1
/home/dmitr/dev/fungi/data/DF20M/2238531272-325720.JPG, 70
/home/dmitr/dev/fungi/data/DF20M/2238371124-87940.JPG, 32
/home/dmitr/dev/fungi/data/DF20M/2238469410-166695.JPG, 69
/home/dmitr/dev/fungi/data/DF20M/2238566619-109213.JPG, 17
/home/dmitr/dev/fungi/data/DF20M/2238269907-309001.JPG, 172
/home/dmitr/dev/fungi/data/DF20M/2238422517-313409.JPG, 14
/home/dmitr/dev/fungi/data/DF20M/2864914383-64388.JPG, 54
/home/dmitr/dev/fungi/data/DF20M/2238219121-233354.JPG, 10
/home/dmitr/dev/fungi/data/DF20M/2238560397-331470.JPG, 64
/home/dmitr/dev/fungi/data/DF20M/2238339876-234632.JPG, 101
/home/dmitr/dev/fungi/data/DF20M/2874310409-140360.JPG, 56
/home/dmitr/dev/fungi/data/DF20M/2238563270-182646.JPG, 6
/home/dmitr/dev/fungi/data/DF20M/2238386812-312060.JPG, 94
/home/dmitr/dev/fungi/data/DF20M/2424122734-119948.JPG, 24
/home/dmitr/dev/fungi/data/DF20M/2238218032-308523.JPG, 84
/home/dmitr/dev/fungi/data/DF20M/2964225372-369527.JPG, 120
/home/dmitr/dev/fungi/data/DF20M/2238550976-254026.JPG, 78
/home/dmitr/dev/fungi/data/DF20M/2238474724-93108.JPG, 142
/home/dmitr/dev/fungi/data/DF20M/2351007675-190837.JPG, 14
/home/dmitr/dev/fungi/data/DF20M/2238524117-324247.JPG, 120
/home/dmitr/dev/fungi/data/DF20M/2238246189-85522.JPG, 169
/home/dmitr/dev/fungi/data/DF20M/2898634370-217209.JPG, 116
/home/dmitr/dev/fungi/data/DF20M/2238549667-329046.JPG, 122
/home/dmitr/dev/fungi/data/DF20M/2430667317-346394.JPG, 102
/home/dmitr/dev/fungi/data/DF20M/2351008175-190946.JPG, 28
/home/dmitr/dev/fungi/data/DF20M/2332528380-190417.JPG, 58
/home/dmitr/dev/fungi/data/DF20M/2449443345-198748.JPG, 174
/home/dmitr/dev/fungi/data/DF20M/2864911313-64217.JPG, 119
/home/dmitr/dev/fungi/data/DF20M/2238219955-159353.JPG, 33
/home/dmitr/dev/fungi/data/DF20M/2238324832-309287.JPG, 14
/home/dmitr/dev/fungi/data/DF20M/2238567975-183472.JPG, 162
/home/dmitr/dev/fungi/data/DF20M/2238123965-154600.JPG, 108
/home/dmitr/dev/fungi/data/DF20M/2862701387-361428.JPG, 151
/home/dmitr/dev/fungi/data/DF20M/2238555823-32661.JPG, 38
/home/dmitr/dev/fungi/data/DF20M/2238528317-325025.JPG, 105
/home/dmitr/dev/fungi/data/DF20M/2238123770-154594.JPG, 45
/home/dmitr/dev/fungi/data/DF20M/2303159278-41455.JPG, 140
/home/dmitr/dev/fungi/data/DF20M/2269197880-189030.JPG, 65
/home/dmitr/dev/fungi/data/DF20M/2237894356-225150.JPG, 69
/home/dmitr/dev/fungi/data/DF20M/2238296308-11479.JPG, 36
/home/dmitr/dev/fungi/data/DF20M/2238216027-308363.JPG, 64
/home/dmitr/dev/fungi/data/DF20M/2575118356-277549.JPG, 150
/home/dmitr/dev/fungi/data/DF20M/2238436066-238755.JPG, 45
/home/dmitr/dev/fungi/data/DF20M/2238458841-239913.JPG, 44
/home/dmitr/dev/fungi/data/DF20M/2238480774-93889.JPG, 151
/home/dmitr/dev/fungi/data/DF20M/2816359305-207992.JPG, 8
/home/dmitr/dev/fungi/data/DF20M/2238444448-16789.JPG, 116
/home/dmitr/dev/fungi/data/DF20M/2238454608-17301.JPG, 50
/home/dmitr/dev/fungi/data/DF20M/2575121885-204628.JPG, 101
/home/dmitr/dev/fungi/data/DF20M/2238591623-39370.JPG, 8
/home/dmitr/dev/fungi/data/DF20M/2874314456-289664.JPG, 90
/home/dmitr/dev/fungi/data/DF20M/2425494501-268955.JPG, 100
/home/dmitr/dev/fungi/data/DF20M/2868481392-363312.JPG, 78
/home/dmitr/dev/fungi/data/DF20M/2382321472-340473.JPG, 130
/home/dmitr/dev/fungi/data/DF20M/2238161306-230700.JPG, 41
/home/dmitr/dev/fungi/data/DF20M/2868482311-288299.JPG, 34
/home/dmitr/dev/fungi/data/DF20M/2238530711-250154.JPG, 58
/home/dmitr/dev/fungi/data/DF20M/2332528926-264737.JPG, 18
/home/dmitr/dev/fungi/data/DF20M/2238052895-153833.JPG, 83
/home/dmitr/dev/fungi/data/DF20M/2383043429-117817.JPG, 10
/home/dmitr/dev/fungi/data/DF20M/2238475324-93163.JPG, 15
/home/dmitr/dev/fungi/data/DF20M/2868481503-65370.JPG, 27
/home/dmitr/dev/fungi/data/DF20M/2237859976-224405.JPG, 1
/home/dmitr/dev/fungi/data/DF20M/2238296308-11479.JPG, 36
/home/dmitr/dev/fungi/data/DF20M/2351007404-116813.JPG, 7
/home/dmitr/dev/fungi/data/DF20M/2417206422-341932.JPG, 77
/home/dmitr/dev/fungi/data/DF20M/2237960263-4609.JPG, 4
/home/dmitr/dev/fungi/data/DF20M/2238444448-16789.JPG, 116
/home/dmitr/dev/fungi/data/DF20M/2237904923-2743.JPG, 50
/home/dmitr/dev/fungi/data/DF20M/2238398620-163150.JPG, 103
/home/dmitr/dev/fungi/data/DF20M/2238453713-17263.JPG, 19
/home/dmitr/dev/fungi/data/DF20M/2901933469-143023.JPG, 115
/home/dmitr/dev/fungi/data/DF20M/2238504252-321042.JPG, 98
/home/dmitr/dev/fungi/data/DF20M/2874304392-364052.JPG, 87
/home/dmitr/dev/fungi/data/DF20M/2238437097-314107.JPG, 19
/home/dmitr/dev/fungi/data/DF20M/2238220119-85326.JPG, 140
/home/dmitr/dev/fungi/data/DF20M/2864914383-64388.JPG, 54
/home/dmitr/dev/fungi/data/DF20M/2237962501-227148.JPG, 43
/home/dmitr/dev/fungi/data/DF20M/2238498461-244755.JPG, 129
/home/dmitr/dev/fungi/data/DF20M/2238422517-313409.JPG, 14
/home/dmitr/dev/fungi/data/DF20M/2417207276-266925.JPG, 172
/home/dmitr/dev/fungi/data/DF20M/2862701336-286439.JPG, 62
/home/dmitr/dev/fungi/data/DF20M/2351007299-116792.JPG, 110
/home/dmitr/dev/fungi/data/DF20M/2430666073-48256.JPG, 78
/home/dmitr/dev/fungi/data/DF20M/2812989309-133327.JPG, 108
/home/dmitr/dev/fungi/data/DF20M/2874312494-140499.JPG, 84
/home/dmitr/dev/fungi/data/DF20M/2238352323-12822.JPG, 53
/home/dmitr/dev/fungi/data/DF20M/2427871838-46834.JPG, 116
/home/dmitr/dev/fungi/data/DF20M/2883273515-216459.JPG, 86
/home/dmitr/dev/fungi/data/DF20M/2901947436-293330.JPG, 14
/home/dmitr/dev/fungi/data/DF20M/2981245414-146029.JPG, 104
/home/dmitr/dev/fungi/data/DF20M/2238481721-242233.JPG, 127
/home/dmitr/dev/fungi/data/DF20M/2237899345-150972.JPG, 18
/home/dmitr/dev/fungi/data/DF20M/2303159413-41496.JPG, 0
/home/dmitr/dev/fungi/data/DF20M/2651227317-356824.JPG, 29
/home/dmitr/dev/fungi/data/DF20M/2238533097-326124.JPG, 53
/home/dmitr/dev/fungi/data/DF20M/2238558759-107609.JPG, 116
/home/dmitr/dev/fungi/data/DF20M/2238561359-108223.JPG, 142
/home/dmitr/dev/fungi/data/DF20M/2238562459-108431.JPG, 144
/home/dmitr/dev/fungi/data/DF20M/2238564682-332305.JPG, 140
/home/dmitr/dev/fungi/data/DF20M/2238180020-157179.JPG, 59
/home/dmitr/dev/fungi/data/DF20M/2238524083-26698.JPG, 51
/home/dmitr/dev/fungi/data/DF20M/2237966692-302588.JPG, 68
/home/dmitr/dev/fungi/data/DF20M/2238093883-6098.JPG, 103
/home/dmitr/dev/fungi/data/DF20M/2238084223-5813.JPG, 128
/home/dmitr/dev/fungi/data/DF20M/2238500758-23020.JPG, 101
/home/dmitr/dev/fungi/data/DF20M/2238497671-244630.JPG, 82
/home/dmitr/dev/fungi/data/DF20M/2417206312-341908.JPG, 60
/home/dmitr/dev/fungi/data/DF20M/2430664492-345643.JPG, 10
/home/dmitr/dev/fungi/data/DF20M/2427872258-46946.JPG, 44
/home/dmitr/dev/fungi/data/DF20M/2238580259-112086.JPG, 15
/home/dmitr/dev/fungi/data/DF20M/2874312513-66592.JPG, 171
/home/dmitr/dev/fungi/data/DF20M/2238381898-14102.JPG, 118
/home/dmitr/dev/fungi/data/DF20M/2424123671-268249.JPG, 83
/home/dmitr/dev/fungi/data/DF20M/2238210522-308020.JPG, 117
/home/dmitr/dev/fungi/data/DF20M/2989733360-222204.JPG, 1
/home/dmitr/dev/fungi/data/DF20M/2238219003-10884.JPG, 109
/home/dmitr/dev/fungi/data/DF20M/2238592550-187858.JPG, 76
/home/dmitr/dev/fungi/data/DF20M/2237972386-227623.JPG, 118
/home/dmitr/dev/fungi/data/DF20M/2238398620-163150.JPG, 103
/home/dmitr/dev/fungi/data/DF20M/2862694425-211523.JPG, 87
/home/dmitr/dev/fungi/data/DF20M/2237882497-300281.JPG, 26
/home/dmitr/dev/fungi/data/DF20M/2864906375-212365.JPG, 114
/home/dmitr/dev/fungi/data/DF20M/2238216583-10714.JPG, 35
/home/dmitr/dev/fungi/data/DF20M/2238513025-173209.JPG, 75
/home/dmitr/dev/fungi/data/DF20M/2868470401-287583.JPG, 168
/home/dmitr/dev/fungi/data/DF20M/2874318505-215198.JPG, 87
/home/dmitr/dev/fungi/data/DF20M/2238481301-242168.JPG, 176
/home/dmitr/dev/fungi/data/DF20M/2237971438-5191.JPG, 25
/home/dmitr/dev/fungi/data/DF20M/2864903380-212232.JPG, 6
/home/dmitr/dev/fungi/data/DF20M/2430665351-270568.JPG, 143
/home/dmitr/dev/fungi/data/DF20M/2237902577-300366.JPG, 37
/home/dmitr/dev/fungi/data/DF20M/2238469200-166665.JPG, 84
/home/dmitr/dev/fungi/data/DF20M/2238478349-93484.JPG, 106
/home/dmitr/dev/fungi/data/DF20M/2898622461-291455.JPG, 19
/home/dmitr/dev/fungi/data/DF20M/2238556940-181345.JPG, 6
/home/dmitr/dev/fungi/data/DF20M/2989734331-297401.JPG, 123
/home/dmitr/dev/fungi/data/DF20M/2237963845-153119.JPG, 75
/home/dmitr/dev/fungi/data/DF20M/2238558461-255577.JPG, 97
/home/dmitr/dev/fungi/data/DF20M/2874303442-364009.JPG, 19
/home/dmitr/dev/fungi/data/DF20M/2868477366-288019.JPG, 113
/home/dmitr/dev/fungi/data/DF20M/2238567928-35047.JPG, 75
/home/dmitr/dev/fungi/data/DF20M/2238384175-162583.JPG, 81
/home/dmitr/dev/fungi/data/DF20M/2812989309-133327.JPG, 108
/home/dmitr/dev/fungi/data/DF20M/2864906375-212365.JPG, 114
/home/dmitr/dev/fungi/data/DF20M/2351007313-42426.JPG, 69
/home/dmitr/dev/fungi/data/DF20M/2804914309-133176.JPG, 13
/home/dmitr/dev/fungi/data/DF20M/2332527845-190268.JPG, 27
/home/dmitr/dev/fungi/data/DF20M/2237939471-226073.JPG, 45
/home/dmitr/dev/fungi/data/DF20M/2238342829-86564.JPG, 31
/home/dmitr/dev/fungi/data/DF20M/2238502140-171386.JPG, 124
/home/dmitr/dev/fungi/data/DF20M/2238566365-183196.JPG, 17
/home/dmitr/dev/fungi/data/DF20M/2331571108-41715.JPG, 33
/home/dmitr/dev/fungi/data/DF20M/2238093883-6098.JPG, 103
/home/dmitr/dev/fungi/data/DF20M/2383042491-265754.JPG, 56
/home/dmitr/dev/fungi/data/DF20M/2237921859-77606.JPG, 73
/home/dmitr/dev/fungi/data/DF20M/2351006376-264806.JPG, 51
/home/dmitr/dev/fungi/data/DF20M/2862686432-360785.JPG, 23
/home/dmitr/dev/fungi/data/DF20M/2860307441-285492.JPG, 15
